Stock Name,Date,Open,High,Low,Close,Volume,Chg%
Reliance Industries Ltd.,2019-12-13 00:00:00,1565.16,1575.07,1557.64,1568.04,5850000.0,0.94
Wipro Ltd.,2021-09-22 00:00:00,669.0,674.5,663.0,668.15,4790000.0,0.08
Tata Steel Ltd.,2023-02-27 00:00:00,109.8,110.05,105.15,106.1,56220000.0,-3.33
ICICI Bank Ltd.,2022-08-01 00:00:00,820.7,825.0,817.3,823.4,7970000.0,0.59
Bajaj Finserv Ltd.,2021-12-07 00:00:00,1714.0,1725.0,1693.17,1710.9,2300000.0,1.28
Power Grid Corporation of India Ltd.,2022-10-21 00:00:00,161.51,164.18,160.5,162.97,11630000.0,-0.09
Bajaj Finance Ltd.,2021-02-24 00:00:00,5444.0,5578.9,5383.0,5562.9,1910000.0,3.33
JSW Steel Ltd.,2022-11-23 00:00:00,710.1,722.0,708.0,720.55,1740000.0,1.74
Grasim Industries Ltd.,2020-09-02 00:00:00,681.0,685.95,662.65,678.45,3930000.0,-0.89
HDFC Life Insurance Company Ltd.,2021-06-17 00:00:00,685.95,703.85,682.3,700.3,3800000.0,1.18
Coal India Ltd.,2022-06-02 00:00:00,196.5,199.2,194.3,198.2,17650000.0,1.1
Britannia Industries Ltd.,2020-06-04 00:00:00,3510.0,3555.0,3422.0,3450.35,1310000.0,-1.71
Hero MotoCorp Ltd.,2023-04-28 00:00:00,2520.0,2567.0,2515.15,2558.6,721370.0,1.99
Eicher Motors Ltd.,2021-04-23 00:00:00,2310.0,2357.15,2304.1,2317.3,962270.0,-0.88
Mahindra & Mahindra Ltd.,2023-05-24 00:00:00,1260.0,1278.0,1254.5,1275.7,1370000.0,0.56
Dr. Reddy's Laboratories Ltd.,2022-05-10 00:00:00,3900.0,3934.0,3890.0,3914.0,202830.0,0.21
Tech Mahindra Ltd.,2022-04-18 00:00:00,1346.66,1346.66,1288.73,1302.63,3970000.0,-4.67
Tata Steel Ltd.,2021-06-08 00:00:00,113.27,113.27,110.0,111.11,108340000.0,-1.56
ITC Ltd.,2023-04-12 00:00:00,397.75,397.8,392.1,393.55,9750000.0,-0.62
Eicher Motors Ltd.,2023-03-28 00:00:00,2894.8,2894.8,2836.0,2852.4,1080000.0,-1.15
Oil And Natural Gas Corporation Ltd.,2021-12-20 00:00:00,137.5,137.65,131.65,134.0,17240000.0,-3.87
Tech Mahindra Ltd.,2022-07-25 00:00:00,1011.32,1011.32,991.02,999.87,2890000.0,-1.11
Grasim Industries Ltd.,2020-09-29 00:00:00,736.0,739.9,715.05,721.45,1820000.0,-1.74
Mahindra & Mahindra Ltd.,2020-10-12 00:00:00,637.9,639.7,630.0,634.4,3250000.0,0.19
Hindalco Industries Ltd.,2023-06-14 00:00:00,427.0,430.0,424.15,425.05,7210000.0,0.87
Kotak Mahindra Bank Ltd.,2022-06-24 00:00:00,1700.0,1714.9,1690.15,1698.4,1620000.0,0.85
Tata Steel Ltd.,2020-08-03 00:00:00,36.47,37.69,36.21,37.35,111380000.0,1.97
Divi's Laboratories Ltd.,2019-12-18 00:00:00,1841.1,1844.55,1821.3,1837.85,461110.0,-0.41
HCL Technologies Ltd.,2023-05-17 00:00:00,1090.5,1093.95,1062.7,1074.55,3600000.0,-1.48
Kotak Mahindra Bank Ltd.,2019-12-11 00:00:00,1666.0,1690.85,1659.1,1686.55,2030000.0,1.45
JSW Steel Ltd.,2019-12-04 00:00:00,254.0,264.0,247.75,259.8,15220000.0,0.99
Tata Consumer Products Ltd.,2021-05-04 00:00:00,681.0,686.3,641.55,645.25,7400000.0,-4.7
State Bank Of India,2020-12-10 00:00:00,269.0,271.0,265.55,269.55,38680000.0,-0.3
Hero MotoCorp Ltd.,2020-06-23 00:00:00,2441.47,2441.47,2402.18,2415.41,996770.0,0.26
Power Grid Corporation of India Ltd.,2023-02-03 00:00:00,159.9,161.36,157.8,161.14,10820000.0,1.01
Bharat Petroleum Corp. Ltd.,2022-06-22 00:00:00,303.15,307.4,296.75,305.9,6600000.0,1.56
Bharti Airtel Ltd.,2023-04-21 00:00:00,769.6,775.25,764.45,765.2,4520000.0,-0.92
Tata Steel Ltd.,2023-07-06 00:00:00,112.0,112.85,111.5,112.65,34320000.0,-0.27
Apollo Hospitals Enterprises Ltd.,2023-01-03 00:00:00,4467.0,4508.95,4425.1,4490.9,430100.0,0.82
Axis Bank Ltd.,2021-06-09 00:00:00,746.0,751.25,730.15,736.75,8000000.0,-1.29
Bajaj Finserv Ltd.,2020-05-06 00:00:00,464.7,478.98,454.2,469.29,12630000.0,1.38
State Bank Of India,2022-07-20 00:00:00,501.0,510.6,500.4,508.6,19280000.0,2.14
Tata Motors Ltd.,2022-09-22 00:00:00,425.0,434.6,422.55,432.2,13600000.0,1.06
IndusInd Bank Ltd.,2023-10-11 00:00:00,1430.95,1431.9,1414.55,1421.2,1860000.0,0.05
Dr. Reddy's Laboratories Ltd.,2021-04-15 00:00:00,4842.9,4875.05,4785.0,4845.55,1390000.0,1.43
Nestle India Ltd.,2021-02-01 00:00:00,17200.0,17275.7,17000.0,17087.7,84410.0,0.16
Adani Ports and Special Economic Zone Ltd.,2023-03-22 00:00:00,669.9,671.9,654.15,657.15,4460000.0,-1.15
Tata Motors Ltd.,2021-01-22 00:00:00,295.95,306.9,278.35,289.35,316010000.0,-0.43
Britannia Industries Ltd.,2021-06-10 00:00:00,3571.0,3611.6,3555.0,3576.3,355090.0,0.04
Hindustan Unilever Ltd.,2020-09-16 00:00:00,2125.0,2158.95,2112.7,2143.5,2090000.0,0.9
Apollo Hospitals Enterprises Ltd.,2020-03-20 00:00:00,1190.25,1400.4,1150.0,1362.95,2000000.0,15.49
Divi's Laboratories Ltd.,2023-06-23 00:00:00,3527.0,3537.85,3450.1,3462.95,455680.0,-2.28
HDFC Life Insurance Company Ltd.,2022-08-24 00:00:00,567.9,574.25,563.15,566.65,3480000.0,0.14
ITC Ltd.,2020-12-22 00:00:00,203.1,206.25,196.9,203.4,40990000.0,0.22
NTPC Ltd.,2020-10-06 00:00:00,84.45,84.65,83.65,84.15,13090000.0,-0.36
Tata Motors Ltd.,2021-04-07 00:00:00,306.75,310.65,305.1,307.8,39070000.0,0.02
Hindustan Unilever Ltd.,2023-08-16 00:00:00,2534.0,2555.05,2524.4,2552.6,1160000.0,0.77
Infosys Ltd.,2019-12-23 00:00:00,732.15,737.3,731.65,736.0,4980000.0,0.61
NTPC Ltd.,2020-03-12 00:00:00,99.0,100.0,93.25,94.35,47230000.0,-8.44
Titan Company Ltd.,2021-07-26 00:00:00,1700.9,1736.85,1700.0,1722.85,1440000.0,1.29
Bharti Airtel Ltd.,2022-07-12 00:00:00,663.25,666.9,660.0,663.0,7420000.0,0.37
Coal India Ltd.,2021-01-20 00:00:00,140.5,141.95,138.65,141.5,11820000.0,1.0
LTIMindtree Ltd.,2023-03-14 00:00:00,4590.0,4652.3,4483.1,4566.95,410670.0,-1.06
Maruti Suzuki India Ltd.,2020-08-03 00:00:00,6380.0,6437.45,6125.05,6165.2,1840000.0,-1.56
LTIMindtree Ltd.,2022-08-24 00:00:00,4687.0,4706.0,4626.1,4658.4,197960.0,-0.14
IndusInd Bank Ltd.,2020-03-31 00:00:00,398.0,399.0,330.75,351.3,38990000.0,-15.02
Eicher Motors Ltd.,2021-09-24 00:00:00,2861.5,2948.05,2861.5,2931.0,806910.0,2.59
Adani Ports and Special Economic Zone Ltd.,2023-05-05 00:00:00,682.8,693.6,677.5,683.9,5190000.0,0.61
HCL Technologies Ltd.,2023-01-18 00:00:00,1118.95,1125.85,1114.1,1115.15,6910000.0,0.37
Britannia Industries Ltd.,2022-09-30 00:00:00,3870.0,3887.65,3820.05,3843.05,309900.0,-0.56
Axis Bank Ltd.,2019-10-31 00:00:00,748.0,750.0,732.05,736.35,8780000.0,-1.48
Tata Consultancy Services Ltd.,2022-06-21 00:00:00,3130.0,3237.75,3125.4,3211.95,2960000.0,3.2
HDFC Life Insurance Company Ltd.,2022-09-15 00:00:00,578.4,583.4,566.1,566.75,2650000.0,-1.67
Hero MotoCorp Ltd.,2022-01-07 00:00:00,2509.0,2515.5,2482.0,2499.1,308540.0,0.12
Hero MotoCorp Ltd.,2023-01-17 00:00:00,2765.0,2769.0,2729.7,2766.85,254060.0,0.3
Asian Paints Ltd.,2020-11-24 00:00:00,2192.9,2231.0,2191.0,2207.9,2950000.0,0.99
Sun Pharmaceutical Industries Ltd.,2020-08-06 00:00:00,533.9,541.45,526.15,532.25,10920000.0,0.64
Tata Consumer Products Ltd.,2020-05-20 00:00:00,359.6,363.8,356.55,360.75,3490000.0,0.75
Nestle India Ltd.,2021-05-19 00:00:00,17187.0,17465.0,17187.0,17449.35,88440.0,1.56
Oil And Natural Gas Corporation Ltd.,2022-01-12 00:00:00,162.7,165.7,161.4,164.95,21220000.0,2.49
Titan Company Ltd.,2023-10-11 00:00:00,3289.7,3296.0,3264.0,3280.5,546580.0,0.35
UltraTech Cement Ltd.,2021-03-15 00:00:00,6665.0,6678.85,6490.05,6561.45,349040.0,-1.16
Hero MotoCorp Ltd.,2022-06-13 00:00:00,2560.0,2612.3,2536.55,2598.8,625970.0,-0.12
JSW Steel Ltd.,2022-03-14 00:00:00,667.0,673.0,658.6,664.85,2530000.0,-0.73
Tata Consultancy Services Ltd.,2020-07-09 00:00:00,2229.0,2244.5,2191.05,2204.35,3440000.0,-0.66
Hero MotoCorp Ltd.,2022-10-10 00:00:00,2599.8,2599.8,2531.4,2570.5,1080000.0,-2.07
Apollo Hospitals Enterprises Ltd.,2023-01-06 00:00:00,4442.05,4474.3,4369.0,4387.45,299640.0,-0.94
Infosys Ltd.,2022-03-09 00:00:00,1791.0,1831.6,1791.0,1813.35,10190000.0,1.98
HDFC Life Insurance Company Ltd.,2020-06-26 00:00:00,541.4,547.45,535.0,541.9,2590000.0,0.65
Sun Pharmaceutical Industries Ltd.,2020-01-01 00:00:00,432.95,436.45,431.25,434.3,2320000.0,0.4
ICICI Bank Ltd.,2019-12-05 00:00:00,532.55,537.5,526.05,528.1,32350000.0,-0.22
Apollo Hospitals Enterprises Ltd.,2020-07-24 00:00:00,1536.95,1549.35,1496.05,1512.05,1480000.0,-1.26
Coal India Ltd.,2022-04-18 00:00:00,186.6,190.9,184.6,189.45,13050000.0,1.53
Adani Ports and Special Economic Zone Ltd.,2022-12-20 00:00:00,894.1,895.3,871.3,884.25,4020000.0,-0.96
HDFC Bank Ltd.,2023-02-01 00:00:00,1624.0,1665.0,1606.0,1627.55,8650000.0,1.5
Hero MotoCorp Ltd.,2021-12-14 00:00:00,2480.0,2488.0,2460.0,2483.8,365320.0,-0.45
Sun Pharmaceutical Industries Ltd.,2021-03-26 00:00:00,580.85,590.3,574.6,587.2,5760000.0,1.99
Reliance Industries Ltd.,2022-01-05 00:00:00,2462.0,2477.0,2432.95,2469.6,5370000.0,0.47
Tata Steel Ltd.,2023-02-09 00:00:00,112.15,112.95,109.95,111.25,64710000.0,-0.18
Eicher Motors Ltd.,2021-05-06 00:00:00,2384.8,2447.95,2377.0,2443.25,628780.0,2.99
Wipro Ltd.,2021-07-06 00:00:00,536.55,538.3,531.85,532.6,4190000.0,-0.7
UltraTech Cement Ltd.,2022-08-18 00:00:00,6609.1,6710.25,6609.1,6703.95,300990.0,1.42
Bajaj Auto Ltd.,2020-09-28 00:00:00,2976.9,3022.3,2952.85,2966.35,902240.0,0.3
Bharti Airtel Ltd.,2023-01-05 00:00:00,825.0,825.0,803.75,807.1,5300000.0,-0.58
Tata Motors Ltd.,2020-11-05 00:00:00,137.0,138.0,136.0,137.65,38930000.0,1.29
UPL Ltd.,2023-08-22 00:00:00,590.0,590.0,583.0,583.85,1200000.0,-0.32
HDFC Bank Ltd.,2020-04-22 00:00:00,919.15,933.0,907.3,928.6,19140000.0,0.75
Bajaj Auto Ltd.,2023-10-16 00:00:00,5035.0,5099.4,5032.0,5076.7,158560.0,0.48
HDFC Bank Ltd.,2020-11-26 00:00:00,1415.0,1432.0,1387.0,1426.65,13970000.0,1.7
IndusInd Bank Ltd.,2021-01-14 00:00:00,953.0,980.7,951.25,969.7,14890000.0,2.86
Tata Motors Ltd.,2021-12-31 00:00:00,472.7,483.6,471.85,482.4,15540000.0,2.55
HDFC Life Insurance Company Ltd.,2020-06-16 00:00:00,505.0,510.7,497.0,505.7,3580000.0,1.16
Reliance Industries Ltd.,2023-10-09 00:00:00,2308.1,2311.95,2295.0,2298.25,3790000.0,-0.85
Eicher Motors Ltd.,2021-05-05 00:00:00,2377.0,2387.2,2356.55,2372.4,382620.0,0.19
Asian Paints Ltd.,2021-05-12 00:00:00,2577.0,2588.95,2530.0,2556.2,2090000.0,0.0
Wipro Ltd.,2020-10-30 00:00:00,339.25,345.0,338.45,340.7,11500000.0,0.96
HDFC Bank Ltd.,2023-03-31 00:00:00,1595.6,1612.95,1592.4,1609.55,17360000.0,1.37
Hindustan Unilever Ltd.,2020-10-22 00:00:00,2160.0,2187.25,2153.2,2179.35,2630000.0,0.75
HDFC Bank Ltd.,2019-11-27 00:00:00,1276.0,1285.75,1271.2,1278.4,4790000.0,0.26
Coal India Ltd.,2021-10-11 00:00:00,192.0,199.7,191.65,196.85,34950000.0,4.46
JSW Steel Ltd.,2020-05-06 00:00:00,165.5,169.3,163.15,165.8,8720000.0,1.16
Tata Consultancy Services Ltd.,2022-08-02 00:00:00,3290.0,3312.9,3271.65,3291.8,1270000.0,-0.21
Hindustan Unilever Ltd.,2021-10-19 00:00:00,2669.9,2732.0,2520.5,2546.8,5430000.0,-4.04
Kotak Mahindra Bank Ltd.,2022-02-04 00:00:00,1914.0,1918.0,1880.25,1884.2,1770000.0,-1.3
Power Grid Corporation of India Ltd.,2021-02-17 00:00:00,125.0,128.16,123.17,127.52,39030000.0,1.99
Tech Mahindra Ltd.,2021-09-13 00:00:00,1377.52,1381.17,1362.51,1371.29,1940000.0,-0.26
Mahindra & Mahindra Ltd.,2021-10-05 00:00:00,841.15,846.0,835.05,843.05,2650000.0,0.23
Hindalco Industries Ltd.,2021-01-28 00:00:00,225.0,232.1,224.55,229.05,13760000.0,-1.02
ICICI Bank Ltd.,2021-10-05 00:00:00,693.0,699.0,691.85,697.1,7500000.0,-0.44
Tech Mahindra Ltd.,2020-06-18 00:00:00,535.05,540.0,531.0,535.9,2660000.0,0.07
Britannia Industries Ltd.,2022-09-08 00:00:00,3683.0,3687.0,3632.9,3672.65,384830.0,0.13
Power Grid Corporation of India Ltd.,2022-02-11 00:00:00,157.65,159.0,155.29,155.85,20070000.0,-2.01
Britannia Industries Ltd.,2020-08-25 00:00:00,3918.0,3929.95,3875.0,3896.85,358590.0,-0.29
Bharat Petroleum Corp. Ltd.,2022-10-12 00:00:00,301.05,309.25,299.35,302.5,7400000.0,0.92
HDFC Bank Ltd.,2020-02-18 00:00:00,1216.9,1218.5,1203.5,1213.25,5260000.0,-0.32
HDFC Life Insurance Company Ltd.,2020-11-25 00:00:00,672.45,688.5,661.85,665.1,6800000.0,0.14
UPL Ltd.,2020-08-28 00:00:00,500.0,521.1,498.3,519.25,9810000.0,4.53
Bajaj Auto Ltd.,2022-03-07 00:00:00,3185.0,3279.0,3125.0,3234.65,335210.0,-0.23
Apollo Hospitals Enterprises Ltd.,2020-02-13 00:00:00,1675.0,1707.0,1655.0,1695.5,902550.0,0.71
IndusInd Bank Ltd.,2019-11-21 00:00:00,1480.1,1502.05,1437.6,1446.15,6230000.0,-1.58
Dr. Reddy's Laboratories Ltd.,2022-12-12 00:00:00,4367.05,4462.9,4367.05,4452.25,273600.0,1.02
Larsen & Toubro Ltd.,2021-11-26 00:00:00,1820.0,1841.75,1768.6,1778.15,2800000.0,-3.88
NTPC Ltd.,2022-09-07 00:00:00,168.5,170.15,166.65,167.3,19420000.0,-0.68
Kotak Mahindra Bank Ltd.,2023-02-01 00:00:00,1745.0,1784.0,1720.75,1744.7,3650000.0,0.79
Asian Paints Ltd.,2021-02-11 00:00:00,2524.95,2540.0,2495.1,2505.5,1450000.0,-0.2
Titan Company Ltd.,2022-01-24 00:00:00,2520.0,2522.55,2376.0,2403.05,1410000.0,-4.95
Nestle India Ltd.,2020-05-12 00:00:00,17609.0,17777.0,17385.0,17461.95,238940.0,-0.57
UltraTech Cement Ltd.,2020-02-20 00:00:00,4450.0,4508.0,4420.0,4428.1,414090.0,-1.01
Mahindra & Mahindra Ltd.,2023-07-13 00:00:00,1576.0,1594.8,1558.45,1566.9,1860000.0,-0.25
Mahindra & Mahindra Ltd.,2022-11-24 00:00:00,1241.9,1257.0,1238.65,1254.05,2130000.0,1.48
State Bank Of India,2023-05-08 00:00:00,577.65,587.6,577.35,583.6,12990000.0,1.23
Wipro Ltd.,2022-03-28 00:00:00,608.0,609.0,597.1,600.2,5740000.0,-0.52
Tata Consultancy Services Ltd.,2021-07-01 00:00:00,3358.0,3362.0,3332.35,3341.5,990310.0,-0.13
Hindalco Industries Ltd.,2020-09-03 00:00:00,196.15,196.15,191.55,192.0,11310000.0,-2.14
Bajaj Auto Ltd.,2021-11-02 00:00:00,3735.0,3790.0,3727.05,3741.85,250050.0,0.42
ICICI Bank Ltd.,2021-01-06 00:00:00,538.75,550.6,535.85,546.7,28180000.0,1.76
Britannia Industries Ltd.,2020-10-09 00:00:00,3807.0,3818.65,3735.0,3745.1,347690.0,-1.31
Eicher Motors Ltd.,2021-08-09 00:00:00,2746.0,2768.75,2717.0,2729.0,516620.0,-0.67
Bajaj Finserv Ltd.,2020-02-11 00:00:00,964.35,981.0,964.35,973.16,1960000.0,1.09
LTIMindtree Ltd.,2020-12-02 00:00:00,3339.79,3393.67,3223.04,3386.44,577260.0,1.2
Mahindra & Mahindra Ltd.,2021-11-24 00:00:00,907.7,907.7,890.0,893.2,2710000.0,-0.9
Wipro Ltd.,2020-02-10 00:00:00,245.4,245.65,239.45,240.9,2260000.0,-1.25
Coal India Ltd.,2019-12-31 00:00:00,205.0,212.45,204.45,211.35,10530000.0,2.7
Kotak Mahindra Bank Ltd.,2021-10-08 00:00:00,1950.0,1966.15,1931.0,1936.35,1940000.0,-0.82
Tata Consumer Products Ltd.,2020-06-24 00:00:00,391.9,394.9,379.35,383.1,3890000.0,-1.98
Tata Steel Ltd.,2020-08-05 00:00:00,37.31,39.79,37.31,39.58,305600000.0,6.33
Dr. Reddy's Laboratories Ltd.,2023-07-11 00:00:00,5144.0,5215.0,5113.55,5165.85,211360.0,0.21
Tata Consumer Products Ltd.,2020-09-15 00:00:00,547.0,550.5,540.5,542.35,1810000.0,-0.76
JSW Steel Ltd.,2023-04-20 00:00:00,726.0,727.0,712.7,715.8,1030000.0,-0.91
Bajaj Finance Ltd.,2021-09-21 00:00:00,7481.15,7847.1,7401.0,7813.85,1990000.0,4.99
Kotak Mahindra Bank Ltd.,2021-06-28 00:00:00,1735.0,1748.0,1722.2,1733.05,3500000.0,-0.11
IndusInd Bank Ltd.,2022-02-02 00:00:00,930.1,981.8,930.1,975.35,14380000.0,5.75
JSW Steel Ltd.,2019-11-14 00:00:00,248.0,249.7,244.25,245.75,4520000.0,-1.21
Bharat Petroleum Corp. Ltd.,2020-04-29 00:00:00,334.29,338.93,329.69,334.98,5820000.0,0.46
Kotak Mahindra Bank Ltd.,2023-07-27 00:00:00,1889.0,1902.6,1862.55,1873.75,6290000.0,-1.14
Adani Enterprises Ltd.,2021-10-21 00:00:00,1601.95,1626.85,1581.7,1595.05,3130000.0,0.34
Cipla Ltd.,2020-09-21 00:00:00,806.25,811.95,762.0,768.1,12580000.0,-4.73
Tata Motors Ltd.,2020-08-06 00:00:00,116.2,117.7,115.5,116.8,60090000.0,1.21
Adani Ports and Special Economic Zone Ltd.,2023-04-19 00:00:00,659.0,665.0,654.9,658.4,2680000.0,-0.02
SBI Life Insurance Company Ltd.,2021-03-17 00:00:00,923.9,923.9,885.2,888.95,3810000.0,-2.75
SBI Life Insurance Company Ltd.,2023-06-09 00:00:00,1227.6,1253.6,1227.5,1232.4,1900000.0,-0.52
LTIMindtree Ltd.,2020-02-18 00:00:00,1997.0,2025.0,1935.0,1962.6,91590.0,-1.42
Adani Ports and Special Economic Zone Ltd.,2020-09-15 00:00:00,355.1,356.8,351.0,352.65,2040000.0,0.28
Tata Steel Ltd.,2021-09-02 00:00:00,141.1,143.2,141.0,142.51,61480000.0,0.98
Titan Company Ltd.,2022-02-11 00:00:00,2480.0,2480.0,2421.25,2442.25,1030000.0,-1.99
Tata Motors Ltd.,2021-06-23 00:00:00,341.0,343.25,334.3,335.25,25740000.0,-0.78
Mahindra & Mahindra Ltd.,2021-04-09 00:00:00,795.0,801.0,785.0,791.15,2070000.0,-0.5
State Bank Of India,2022-05-02 00:00:00,492.65,495.0,481.3,491.0,18590000.0,-1.07
ICICI Bank Ltd.,2023-04-28 00:00:00,915.1,920.45,910.25,917.65,20380000.0,-0.08
UPL Ltd.,2020-06-08 00:00:00,448.6,449.3,433.75,436.9,4520000.0,-0.57
Tata Steel Ltd.,2020-04-07 00:00:00,26.61,27.77,26.12,27.62,159570000.0,8.83
JSW Steel Ltd.,2022-10-24 00:00:00,622.0,633.95,620.55,629.6,834560.0,1.21
Wipro Ltd.,2019-11-14 00:00:00,254.0,254.75,251.4,252.75,2900000.0,-0.14
Hindalco Industries Ltd.,2020-09-28 00:00:00,163.95,168.7,162.1,167.7,12410000.0,3.49
Power Grid Corporation of India Ltd.,2021-03-23 00:00:00,123.92,124.17,121.12,121.4,38460000.0,-2.03
HDFC Life Insurance Company Ltd.,2022-08-19 00:00:00,586.5,594.4,573.8,576.65,3990000.0,-1.72
Tech Mahindra Ltd.,2023-08-08 00:00:00,1186.0,1208.9,1175.1,1205.4,5140000.0,1.84
JSW Steel Ltd.,2022-12-08 00:00:00,738.15,746.7,736.05,744.7,1050000.0,0.89
Cipla Ltd.,2022-10-06 00:00:00,1150.4,1150.4,1124.0,1134.45,1560000.0,-0.89
NTPC Ltd.,2021-01-25 00:00:00,95.05,95.3,92.7,93.2,18600000.0,-0.9
Oil And Natural Gas Corporation Ltd.,2022-08-30 00:00:00,137.9,139.85,137.55,138.6,21720000.0,1.99
Bajaj Auto Ltd.,2019-11-18 00:00:00,3225.0,3225.0,3146.75,3156.9,441120.0,-1.82
UPL Ltd.,2020-11-06 00:00:00,421.45,428.0,417.8,422.4,7610000.0,0.96
Tata Motors Ltd.,2023-10-13 00:00:00,633.95,669.0,633.0,667.1,28010000.0,4.73
Cipla Ltd.,2023-05-19 00:00:00,917.0,922.0,913.0,916.25,1170000.0,0.19
Power Grid Corporation of India Ltd.,2022-07-22 00:00:00,160.46,160.46,157.12,157.5,9270000.0,-1.08
Dr. Reddy's Laboratories Ltd.,2020-02-11 00:00:00,3159.9,3205.95,3135.0,3191.2,612100.0,1.34
IndusInd Bank Ltd.,2020-03-24 00:00:00,355.05,360.0,235.55,312.35,37280000.0,-7.16
Wipro Ltd.,2022-08-22 00:00:00,430.9,430.9,419.05,420.0,6450000.0,-2.88
Tata Consumer Products Ltd.,2020-07-13 00:00:00,430.1,433.55,422.0,424.45,2550000.0,-1.31
Bharti Airtel Ltd.,2019-11-19 00:00:00,419.03,437.44,413.68,431.25,63970000.0,7.37
IndusInd Bank Ltd.,2023-03-23 00:00:00,1028.15,1046.2,1014.25,1018.25,3700000.0,-1.25
Nestle India Ltd.,2023-01-12 00:00:00,19758.3,19950.0,19740.0,19873.25,33060.0,0.58
ICICI Bank Ltd.,2022-11-04 00:00:00,906.3,913.4,900.2,905.3,7100000.0,-0.37
Maruti Suzuki India Ltd.,2021-04-06 00:00:00,6818.25,6846.95,6720.0,6751.3,628260.0,-0.25
NTPC Ltd.,2023-08-02 00:00:00,225.05,225.15,216.85,219.1,22650000.0,-2.69
Bharat Petroleum Corp. Ltd.,2020-10-30 00:00:00,320.22,333.77,318.96,329.13,16820000.0,3.7
Bajaj Finserv Ltd.,2023-07-31 00:00:00,1565.8,1602.8,1565.8,1598.3,1320000.0,0.85
Divi's Laboratories Ltd.,2021-12-08 00:00:00,4650.0,4651.0,4585.0,4604.95,637080.0,-0.43
Tata Consultancy Services Ltd.,2021-01-28 00:00:00,3230.0,3275.0,3183.8,3196.55,3080000.0,-1.98
Hindustan Unilever Ltd.,2020-01-15 00:00:00,2011.15,2027.0,1997.35,2021.65,1560000.0,0.64
Maruti Suzuki India Ltd.,2022-08-30 00:00:00,8884.8,9164.0,8870.0,9082.25,1020000.0,2.81
Titan Company Ltd.,2021-01-04 00:00:00,1566.0,1567.0,1538.0,1550.9,1380000.0,-0.49
Mahindra & Mahindra Ltd.,2022-02-08 00:00:00,830.0,837.7,817.15,832.05,2730000.0,0.31
Maruti Suzuki India Ltd.,2019-10-22 00:00:00,7333.0,7392.0,7232.0,7256.25,959550.0,-0.63
Cipla Ltd.,2020-09-02 00:00:00,739.95,748.5,729.2,738.25,5580000.0,0.23
Tata Motors Ltd.,2021-03-24 00:00:00,303.55,305.0,293.2,294.45,61520000.0,-4.21
Bajaj Finserv Ltd.,2020-12-10 00:00:00,901.07,907.4,893.9,902.89,4670000.0,0.2
SBI Life Insurance Company Ltd.,2020-12-30 00:00:00,902.0,911.0,890.8,902.95,1970000.0,0.41
Tata Consumer Products Ltd.,2020-09-07 00:00:00,570.0,572.0,542.0,545.3,5250000.0,-4.17
Wipro Ltd.,2023-09-18 00:00:00,441.05,441.05,435.2,436.1,3010000.0,-1.12
Coal India Ltd.,2020-07-31 00:00:00,128.95,130.0,127.55,129.25,5310000.0,0.51
Bharti Airtel Ltd.,2022-11-16 00:00:00,837.5,844.05,828.05,841.2,3450000.0,0.71
Tata Motors Ltd.,2020-03-27 00:00:00,72.05,75.9,69.35,70.7,58820000.0,-0.14
ITC Ltd.,2021-06-09 00:00:00,214.0,214.75,211.5,212.5,24890000.0,-0.54
Cipla Ltd.,2019-11-08 00:00:00,470.1,470.1,461.25,462.5,4300000.0,-1.98
Nestle India Ltd.,2021-05-17 00:00:00,17220.0,17300.0,17000.6,17037.95,60700.0,-1.08
Infosys Ltd.,2023-04-19 00:00:00,1254.35,1254.35,1229.4,1232.2,11310000.0,-2.16
Hindalco Industries Ltd.,2020-10-23 00:00:00,185.6,186.6,181.65,182.25,9730000.0,-1.19
Tata Consultancy Services Ltd.,2020-11-06 00:00:00,2699.0,2713.25,2681.3,2707.45,3880000.0,0.81
State Bank Of India,2021-04-12 00:00:00,344.0,344.0,322.55,328.85,75500000.0,-6.84
SBI Life Insurance Company Ltd.,2022-10-19 00:00:00,1220.0,1233.8,1213.35,1227.1,947330.0,0.66
NTPC Ltd.,2023-06-20 00:00:00,186.0,188.0,184.55,187.5,6040000.0,0.89
Mahindra & Mahindra Ltd.,2022-06-28 00:00:00,1082.0,1121.45,1079.45,1112.0,11020000.0,2.71
Hindalco Industries Ltd.,2020-05-04 00:00:00,121.4,123.0,114.6,115.9,22500000.0,-10.98
JSW Steel Ltd.,2022-03-07 00:00:00,630.0,643.0,622.5,637.15,5510000.0,0.82
Apollo Hospitals Enterprises Ltd.,2022-11-29 00:00:00,4725.0,4842.0,4707.65,4719.2,910560.0,-0.06
Tata Consultancy Services Ltd.,2020-12-17 00:00:00,2811.0,2853.7,2805.0,2838.2,2860000.0,0.85
Kotak Mahindra Bank Ltd.,2020-10-14 00:00:00,1335.25,1358.0,1324.15,1353.35,3360000.0,0.62
IndusInd Bank Ltd.,2020-01-31 00:00:00,1245.0,1271.6,1242.1,1258.85,8390000.0,2.22
Tech Mahindra Ltd.,2019-12-20 00:00:00,784.05,787.7,778.0,783.35,2090000.0,0.08
Tata Steel Ltd.,2021-09-16 00:00:00,146.0,147.19,143.13,143.68,56070000.0,-1.26
Cipla Ltd.,2022-04-07 00:00:00,1036.0,1062.65,1032.3,1036.7,3500000.0,0.75
